persona_id,persona,engaging,coherence,positive,sum,e+c,,,engaging,coherence,positive,sum,e+c
1076,i work as a dental assistant in a ritzy part of town .,0.532821577,0.651144734,0.465814049,1.64978036,1.18396631,,,,,,,
1077,i work as a grill cook .,0.332390624,0.663079847,0.508612397,1.504082869,0.995470471,,,,,,,
1078,i work as a janitor .,0.421268528,0.672199828,0.440953639,1.534421995,1.093468356,,,,,,,
1079,i work as a mall cop .,0.356084706,0.62520955,0.42814133,1.409435585,0.981294256,,,,,,,
1080,i work as a meeting coordinator .,0.477198584,0.649563009,0.527883713,1.654645307,1.126761594,,,,,,,
1081,"i work as a personal trainer , 5 days a week .",0.518531458,0.647119151,0.460437388,1.626087997,1.165650609,,,,,,,
1082,"i work as a physical therapist , and my wife is a school nurse .",0.507790868,0.673914674,0.517851162,1.699556704,1.181705542,,,,,,,
1083,i work as a trauma surgeon .,0.419172438,0.665980313,0.467166005,1.552318756,1.085152751,,,,,,,
1084,i work as an attorney .,0.426989379,0.640075057,0.425532632,1.492597068,1.067064436,,,,,,,
1085,i work as an extra for major motion pictures .,0.262776346,0.646551615,0.525635171,1.434963132,0.909327961,,,,,,,
1086,i work as an interior designer .,0.400155623,0.702698743,0.610509209,1.713363575,1.102854366,,,,,,,
1087,i work at a animal clinic .,0.329647657,0.6709717,0.527200783,1.52782014,1.000619357,,,,,,,
1088,i work at a bar at night to pay for college .,0.41918525,0.651962676,0.453861868,1.525009794,1.071147926,,,,,,,
1089,i work at a daycare .,0.384989176,0.687537057,0.498020528,1.570546761,1.072526233,,,,,,,
1090,i work at a local party store .,0.318021211,0.654416673,0.528722667,1.50116055,0.972437884,,,,,,,
1091,i work at a museum .,0.409616248,0.693949556,0.530381792,1.633947597,1.103565805,,,,,,,
1092,i work at a non profit that helps children .,0.387069881,0.69987577,0.565536521,1.652482173,1.086945651,,,,,,,
1093,i work at a power plant .,0.449536611,0.672922208,0.476332176,1.598790995,1.122458819,,,,,,,
1094,i work at a smoothie shop .,0.327602556,0.69036302,0.546623206,1.564588782,1.017965576,,,,,,,
1095,i work at amazon .,0.410238121,0.695070118,0.521453056,1.626761296,1.105308239,,,,,,,
1096,i work at google .,0.390059554,0.681630891,0.490523155,1.5622136,1.071690445,,,,,,,
1097,i work at the deli counter .,0.465241512,0.671646202,0.490394352,1.627282066,1.136887714,,,,,,,
1098,i work at the pizza parlor .,0.278618273,0.649719706,0.509906562,1.438244541,0.928337979,,,,,,,
1099,i work at walmart as a stocker .,0.400023172,0.633683997,0.496421967,1.530129137,1.03370717,,,,,,,
1100,i work for a beer distributor .,0.338061915,0.633782181,0.442127559,1.413971655,0.971844096,,,,,,,
1101,i work for a clothes retailer .,0.487728952,0.687091995,0.485248222,1.660069169,1.174820947,,,,,,,
1102,i work for a government agency .,0.489950079,0.629856703,0.439297049,1.559103832,1.119806783,,,,,,,
1103,i work for a large law firm .,0.475066391,0.663092798,0.453583687,1.591742876,1.138159189,,,,,,,
1104,i work for a online company from home .,0.475020513,0.702929924,0.493855164,1.671805601,1.177950437,,,,,,,
1105,i work for an architect firm .,0.416093595,0.68049192,0.51552803,1.612113544,1.096585514,,,,,,,
1106,i work for nike as an accountant .,0.370036874,0.638749238,0.475678632,1.484464744,1.008786112,,,,,,,
1107,i work for peta .,0.333409132,0.667979327,0.473888048,1.475276508,1.001388459,,,,,,,
1108,i work for the discovery channel creating videos .,0.289847935,0.694791591,0.613264949,1.597904475,0.984639526,,,,,,,
1109,i work for the railroad .,0.378789048,0.652255482,0.453800549,1.48484508,1.031044531,,,,,,,
1110,i work in a circus as a juggler .,0.344577664,0.648778573,0.449475573,1.44283181,0.993356237,,,,,,,
1111,i work in a corner grocery store during the day .,0.506005274,0.689091189,0.465740822,1.660837285,1.195096463,,,,,,,
1112,i work in a craft store .,0.443986352,0.690284481,0.541245123,1.675515957,1.134270834,,,,,,,
1113,i work in a flower shop .,0.293957342,0.699030192,0.544602548,1.537590081,0.992987533,,,,,,,
1114,i work in a lab .,0.437536626,0.67954775,0.47782339,1.594907766,1.117084375,,,,,,,
1115,i work in academia at a local university .,0.576025467,0.683194965,0.450636468,1.7098569,1.259220432,,,,,,,
1116,i work in fast food .,0.490859222,0.689510697,0.491395347,1.671765265,1.180369919,,,,,,,
1117,i work in the it industry .,0.393155907,0.69083326,0.546771569,1.630760737,1.083989168,,,,,,,
1118,"i work in the office , 9 till 5 .",0.540950557,0.64299473,0.42998773,1.613933018,1.183945287,,,,,,,
1119,i work in the pharmaceutical industry .,0.469014956,0.675659019,0.49513542,1.639809395,1.144673975,,,,,,,
1120,i work in tv .,0.363771417,0.671588518,0.490344449,1.525704383,1.035359935,,,,,,,
1121,i work many hours rehearsing for my show .,0.39329677,0.731607105,0.67523585,1.800139725,1.124903875,,,,,,,
1122,i work nights now and like my job .,0.475872102,0.67335707,0.570326984,1.719556156,1.149229172,,,,,,,
1123,i work on the radio as a character voice .,0.220882662,0.62128008,0.588668763,1.430831505,0.842162742,,,,,,,
1124,i work on wall street .,0.448034307,0.654430098,0.421575584,1.524039988,1.102464405,,,,,,,
1125,i work out to look good .,0.367431268,0.692553513,0.612051315,1.672036095,1.059984781,,,,,,,
1126,i work over 60 hours a week as a restaurant manager .,0.637684311,0.629678699,0.416177901,1.68354091,1.267363009,,,,,,,
1127,i work part time at a pizza restaurant .,0.336806776,0.666161108,0.4773114,1.480279284,1.002967885,,,,,,,
1128,i work part time in the campus library .,0.484659935,0.65171325,0.467810268,1.604183454,1.136373185,,,,,,,
1129,i work some very odd jobs .,0.537654584,0.708467543,0.494816308,1.740938435,1.246122128,,,,,,,
1130,i work with my wife .,0.367617924,0.749622929,0.575018294,1.692259147,1.117240853,,,,,,,
1131,i worked as a clown in the circus .,0.254180063,0.666286678,0.475735068,1.396201809,0.920466741,,,,,,,
1132,i workout four hours a day .,0.52130477,0.705057692,0.564084131,1.790446593,1.226362462,,,,,,,
1133,i worry about my image .,0.347919226,0.733804692,0.469425715,1.551149633,1.081723918,,,,,,,
1134,i worry about our neighbors yelling in the middle of the night .,0.403822505,0.746764423,0.501389617,1.651976545,1.150586928,,,,,,,
1135,i write fiction for fun .,0.319210023,0.654129212,0.748244134,1.721583369,0.973339235,,,,,,,
1136,i write short stories in my document tab with the use of a prompting app .,0.357672157,0.701953074,0.562653392,1.622278624,1.059625231,,,,,,,
1137,"if i want it , i buy it .",0.402598784,0.782771165,0.603625575,1.788995524,1.185369949,,,,,,,
1138,"in high school , i came in 6th in the 100 meter dash .",0.335384056,0.695022506,0.547251479,1.577658041,1.030406562,,,,,,,
1139,in my free time i like to watch nascar racing and ufc .,0.249128633,0.694033985,0.67551833,1.618680948,0.943162618,,,,,,,
1140,in my freetime i enjoy cloud watching .,0.207246133,0.687898791,0.683118687,1.578263611,0.895144924,,,,,,,
1141,in the evenings i watch the door at a club where they play punkrock .,0.28069817,0.721580592,0.60741634,1.609695102,1.002278762,,,,,,,
1142,"it is my universe , and everyone else is just a character in it .",0.32683888,0.754960024,0.656654845,1.738453749,1.081798904,,,,,,,
1143,it takes me an hour to drive to work in the morning .,0.423282156,0.777944979,0.576147941,1.777375076,1.201227135,,,,,,,
1144,it was too small .,0.361408599,0.78056169,0.566687364,1.708657653,1.141970289,,,,,,,
1145,its good to eat a lot of veggies .,0.303452969,0.719312886,0.682933212,1.705699068,1.022765856,,,,,,,
1146,its red with blue stripe so it shiny when i race .,0.330596892,0.749189314,0.629662004,1.70944821,1.079786206,,,,,,,
1147,just this past week i got a job cleaning gutters .,0.338404253,0.68842517,0.478826552,1.505655974,1.026829423,,,,,,,
1148,ke ha is my favorite singer of all time .,0.234889018,0.728231072,0.742096646,1.705216736,0.96312009,,,,,,,
1149,last season i was just getting started .,0.392606091,0.761212436,0.570803551,1.724622078,1.153818527,,,,,,,
1150,like a skeleton .,0.344021054,0.755321293,0.519205777,1.618548124,1.099342347,,,,,,,
1151,lutefisk is the best dish in the whole world .,0.263058843,0.721863976,0.725507889,1.710430708,0.984922819,,,,,,,
1152,madonna is my all time favorite .,0.262665335,0.745215551,0.695500001,1.703380887,1.007880886,,,,,,,
1153,madonna is my sister .,0.254182604,0.71113112,0.572369916,1.53768364,0.965313725,,,,,,,
1154,magic mike is my favorite movie .,0.222463737,0.704353086,0.70552892,1.632345743,0.926816824,,,,,,,
1155,many of my former students like to visit me .,0.366204078,0.75699341,0.637451257,1.760648745,1.123197489,,,,,,,
1156,marduk is my favorite band .,0.2831214,0.74020752,0.691193497,1.714522417,1.023328919,,,,,,,
1157,mickey mouse is my favorite character .,0.301157009,0.764082326,0.677253797,1.742493132,1.065239335,,,,,,,
1158,mom in telecommunications .,0.311854257,0.742543346,0.537627167,1.59202477,1.054397603,,,,,,,
1159,music has always been my number one passion .,0.287107052,0.7128154,0.734951296,1.734873747,0.999922452,,,,,,,
1160,my adopted dad works at hp .,0.329828813,0.772708704,0.597879256,1.700416773,1.102537517,,,,,,,
1161,my age is too old to say .,0.367218449,0.714588328,0.452412658,1.534219435,1.081806777,,,,,,,
1162,my aunt helped me escape when i was of .,0.347932946,0.77924257,0.588892257,1.716067773,1.127175516,,,,,,,
1163,my back hurts chronically .,0.382656824,0.764898477,0.545331415,1.692886716,1.147555301,,,,,,,
1164,my bedroom is purple and lime green .,0.314128651,0.770853595,0.643091698,1.728073944,1.084982245,,,,,,,
1165,my best friend is gay .,0.326357321,0.741970855,0.559747823,1.628075998,1.068328176,,,,,,,
1166,my best friend is in a band with me .,0.325324967,0.745750431,0.56672471,1.637800108,1.071075399,,,,,,,
1167,my biggest fear in life is heights .,0.335453192,0.745564512,0.530652117,1.611669821,1.081017704,,,,,,,
1168,my birthday is in june .,0.342672044,0.774500857,0.63124815,1.748421051,1.117172901,,,,,,,
1169,my birthplace is spain .,0.341631798,0.753431277,0.609121507,1.704184581,1.095063075,,,,,,,
1170,my boyfriend and i are moving into an apartment together next week .,0.468429194,0.720910326,0.537208094,1.726547614,1.18933952,,,,,,,
1171,my boyfriend is in acting school .,0.354841302,0.743982121,0.556749832,1.655573255,1.098823424,,,,,,,
1172,my boyfriend is unemployed .,0.376239314,0.760461387,0.519237359,1.65593806,1.136700701,,,,,,,
1173,my boyfriend works for nasa .,0.338959676,0.761743673,0.590773646,1.691476995,1.100703349,,,,,,,
1174,my brother in law runs a major hollywood studio .,0.350811339,0.742504473,0.648790758,1.74210657,1.093315812,,,,,,,
1175,my brother is an archaeologist .,0.363303157,0.74753169,0.601803251,1.712638098,1.110834847,,,,,,,
1176,my brother is currently couch surfing at my house .,0.296791906,0.726285894,0.528759538,1.551837338,1.0230778,,,,,,,
1177,my brother is in a metal band and travels the world .,0.308798028,0.710712068,0.559297634,1.578807729,1.019510096,,,,,,,
1178,my brother lives in england .,0.397819732,0.759552126,0.557866131,1.715237988,1.157371857,,,,,,,
1179,my brother raised me after our parents died .,0.331593369,0.77995099,0.58377319,1.695317549,1.111544359,,,,,,,
1180,my brother works at best buy .,0.391771118,0.753970013,0.610807916,1.756549047,1.145741131,,,,,,,
1181,my brothers work with me .,0.365934498,0.772546968,0.558165639,1.696647104,1.138481465,,,,,,,
1182,my car broke down last week .,0.409972438,0.769484343,0.529773959,1.70923074,1.179456781,,,,,,,
1183,my car has to be as fast as my motorcycle .,0.380070996,0.772914639,0.62962032,1.782605955,1.152985635,,,,,,,
1184,my car is green and smells weird .,0.354714213,0.777654381,0.620632099,1.753000693,1.132368594,,,,,,,
1185,my car is over 20 years old .,0.39532574,0.766304488,0.600482468,1.762112697,1.161630229,,,,,,,
1186,my car needs some repairs .,0.420732544,0.757049382,0.597536341,1.775318268,1.177781926,,,,,,,
1187,my cat died .,0.296629134,0.737445021,0.506511969,1.540586124,1.034074155,,,,,,,
1188,my cats are very special to me .,0.26207865,0.723421795,0.720775672,1.706276116,0.985500444,,,,,,,
1189,my cats like to be read to .,0.251776664,0.693173703,0.675503374,1.620453741,0.944950367,,,,,,,
1190,my children are a dissapointment .,0.332048036,0.75931028,0.50631647,1.597674786,1.091358316,,,,,,,
1191,my children are mostly grown .,0.325870524,0.758714411,0.557618412,1.642203347,1.084584935,,,,,,,
1192,my children vist often .,0.322844318,0.772970813,0.62278986,1.71860499,1.09581513,,,,,,,
1193,my class has 26 kids .,0.307583079,0.730033188,0.523304013,1.560920279,1.037616267,,,,,,,
1194,my clients are gamblers .,0.284483936,0.713003416,0.564122473,1.561609825,0.997487352,,,,,,,
1195,my college courses are on philosophy and history .,0.370358022,0.719193117,0.528461766,1.618012905,1.089551139,,,,,,,
1196,my credit cards are maxed out .,0.427161201,0.760756157,0.550453972,1.738371329,1.187917358,,,,,,,
1197,my current goal is to run a k .,0.33555464,0.739692842,0.615332901,1.690580382,1.075247481,,,,,,,
1198,my dad and i own over 600 movies .,0.323484868,0.722938762,0.608741866,1.655165496,1.04642363,,,,,,,
1199,my dad died when i was in high school .,0.344084977,0.77139485,0.536001761,1.651481588,1.115479827,,,,,,,
1200,my dad is a college professor .,0.404489709,0.719083377,0.499464915,1.623038001,1.123573086,,,,,,,
1201,my dad is a veteran .,0.316573463,0.742394428,0.606778761,1.665746652,1.058967891,,,,,,,
1202,my dad is an airline pilot .,0.352991122,0.727851852,0.607140841,1.687983814,1.080842973,,,,,,,
1203,my dad is journalist for the new york times .,0.431291135,0.695398315,0.587289937,1.713979388,1.12668945,,,,,,,
1204,my dad is very strict with his kids .,0.360636513,0.777804413,0.591524205,1.729965131,1.138440926,,,,,,,
1205,my dad taught me everything i know .,0.333972398,0.776428368,0.633810941,1.744211708,1.110400766,,,,,,,
1206,my dad was a carsalesman .,0.35187106,0.750588188,0.588190216,1.690649465,1.102459248,,,,,,,
1207,my dad works at the mill and my mom is a teacher .,0.336632253,0.737532783,0.584551829,1.658716865,1.074165035,,,,,,,
1208,my dad works for ups .,0.359069009,0.76843546,0.549923871,1.677428339,1.127504468,,,,,,,
1209,my dad works in the automotive industry .,0.364440898,0.764409743,0.609798804,1.738649445,1.128850641,,,,,,,
1210,my dad works offshore .,0.335645935,0.767465209,0.585203072,1.688314217,1.103111145,,,,,,,
1211,my daddy brings home flowers for me .,0.325694941,0.781303022,0.620962113,1.727960076,1.106997963,,,,,,,
1212,my daily driver is a bicycle that you pedal with your hands .,0.374926134,0.74656477,0.642458103,1.763949006,1.121490904,,,,,,,
1213,my daughter is a child prodigy .,0.289487188,0.739342347,0.5727211,1.601550636,1.028829536,,,,,,,
1214,my days are filled with cross country try outs and basketball practice .,0.348613517,0.744785228,0.713663067,1.807061812,1.093398745,,,,,,,
1215,my dog introduced me to my first and second wives .,0.288928839,0.750370245,0.632685244,1.671984328,1.039299084,,,,,,,
1216,my dog is a collie .,0.23786485,0.721532587,0.654389643,1.61378708,0.959397436,,,,,,,
1217,my dog is called alfred .,0.284948321,0.740573443,0.607303257,1.632825022,1.025521764,,,,,,,
1218,my dog is smaller than my cat .,0.297528701,0.757590121,0.587812005,1.642930827,1.055118822,,,,,,,
1219,my dog is the ring bearer .,0.269249655,0.723224059,0.583186147,1.575659861,0.992473714,,,,,,,
1220,my dream car is a rolls royce ghost .,0.317132626,0.758565373,0.695517732,1.771215731,1.075697999,,,,,,,
1221,my dream is to be a veterinarian .,0.288628154,0.710439449,0.722003384,1.721070987,0.999067603,,,,,,,
1222,my dream is to move to the middle of the desert .,0.318878119,0.749159004,0.667095274,1.735132397,1.068037123,,,,,,,
1223,my dream is to own my own restaurant .,0.392709087,0.747137619,0.720856783,1.860703489,1.139846706,,,,,,,
1224,my dream job is a to become a baseball announcer .,0.240111418,0.690370848,0.676523791,1.607006058,0.930482267,,,,,,,
1225,my dreams are often bizarre .,0.354084687,0.781356743,0.633709981,1.769151411,1.13544143,,,,,,,
1226,my ex cheated and left me for a lawyer .,0.376795236,0.70142752,0.439068433,1.517291188,1.078222756,,,,,,,
1227,my family and i go camping every month .,0.317756418,0.731711756,0.640085746,1.68955392,1.049468174,,,,,,,
1228,my family comes first to me .,0.347779675,0.77755162,0.598198217,1.723529513,1.125331295,,,,,,,
1229,my family gets together every saturday .,0.358210179,0.786978457,0.624389275,1.769577911,1.145188636,,,,,,,
1230,my family has moved 40 times .,0.382205323,0.756694059,0.534980087,1.673879469,1.138899382,,,,,,,
1231,my family has raised horses for a generations .,0.308463947,0.727977283,0.562881841,1.599323072,1.036441231,,,,,,,
1232,my family has three dogs and my dog is named maddie .,0.261508366,0.715580113,0.579002079,1.556090558,0.977088479,,,,,,,
1233,my family hates my fiancé .,0.340538506,0.771930313,0.528533387,1.641002207,1.11246882,,,,,,,
1234,my family is continuously growing .,0.364616099,0.782859015,0.60548576,1.752960874,1.147475114,,,,,,,
1235,my family is from algeria .,0.410844048,0.743127124,0.569222222,1.723193394,1.153971172,,,,,,,
1236,my family is poor .,0.373088439,0.743660266,0.4812531,1.598001805,1.116748705,,,,,,,
1237,my family is very important to me .,0.370115353,0.778808423,0.62511696,1.774040736,1.148923775,,,,,,,
1238,my family is very supportive of my skiing .,0.337536796,0.748648609,0.651789667,1.737975072,1.086185405,,,,,,,
1239,"my family loves me , but keeps their distance .",0.369380129,0.776422877,0.630846839,1.776649844,1.145803005,,,,,,,
1240,my family means the world to me .,0.350688205,0.777986374,0.673379468,1.802054047,1.12867458,,,,,,,
1241,my family owns a grocery store .,0.399831136,0.764966646,0.566158778,1.73095656,1.164797782,,,,,,,
1242,my father and grandfather also worked in the circus .,0.309363995,0.76070484,0.588449246,1.658518081,1.070068835,,,,,,,
1243,my father died when i was 2 .,0.338125983,0.770422004,0.551973994,1.660521981,1.108547987,,,,,,,
1244,my father drove a car for nascar .,0.328546025,0.77510417,0.600002285,1.70365248,1.103650195,,,,,,,
1245,my father has a very prestigious job .,0.373315355,0.774590213,0.59865701,1.746562579,1.147905568,,,,,,,
1246,"my father is a school teacher , he teaches middle school .",0.334713558,0.71809151,0.521675946,1.574481015,1.052805069,,,,,,,
1247,my father is dead .,0.348046003,0.773185428,0.531249449,1.65248088,1.121231431,,,,,,,
1248,my father is in prison .,0.373756509,0.773227311,0.513548877,1.660532697,1.14698382,,,,,,,
1249,my father keeps trying to set me up on blind dates .,0.370035337,0.761574956,0.532274809,1.663885102,1.131610294,,,,,,,
1250,my father lives in china .,0.369393417,0.780939884,0.560576891,1.710910192,1.150333301,,,,,,,
1251,my father played violin professionally .,0.296699171,0.761247132,0.598371114,1.656317417,1.057946303,,,,,,,
1252,my father recently had a heart attack .,0.36298449,0.761601658,0.550427849,1.675013997,1.124586149,,,,,,,
1253,my father was a construction worker .,0.40472111,0.740046137,0.545653964,1.690421211,1.144767247,,,,,,,
1254,my father was a door to door salesman .,0.378277243,0.747692484,0.559497741,1.685467468,1.125969727,,,,,,,
1255,my father was a driver himself .,0.349074474,0.760955835,0.59292659,1.702956898,1.110030308,,,,,,,
1256,my father was a dry wall finisher .,0.316439354,0.721727976,0.511249095,1.549416424,1.03816733,,,,,,,
1257,my father was a famous actor .,0.314042761,0.770606808,0.658591898,1.743241467,1.084649569,,,,,,,
1258,my father was a member of the communist party .,0.353570858,0.747655253,0.544398874,1.645624984,1.101226111,,,,,,,
1259,my father was an author .,0.327955299,0.759663434,0.598376737,1.68599547,1.087618733,,,,,,,
1260,my father worked 11 hours a day .,0.423741096,0.766880693,0.559859806,1.750481595,1.190621789,,,,,,,
1261,my father worked for ge .,0.350626171,0.766283647,0.569090897,1.686000715,1.116909818,,,,,,,
1262,my father works in advertising agency .,0.390523751,0.76708869,0.56078364,1.718396082,1.157612442,,,,,,,
1263,my favorite artist is 2pac .,0.258538037,0.75916905,0.692221116,1.709928204,1.017707087,,,,,,,
1264,my favorite artist is bob ross .,0.26755899,0.723256094,0.68448735,1.675302434,0.990815084,,,,,,,
1265,my favorite artist is guns and roses .,0.257271459,0.751522793,0.691296754,1.700091006,1.008794252,,,,,,,
1266,my favorite artist was prince .,0.256217057,0.742613556,0.729071112,1.727901725,0.998830612,,,,,,,
1267,my favorite author is stephen king .,0.253649695,0.700132102,0.710052802,1.663834599,0.953781797,,,,,,,
1268,my favorite auto is a bentley .,0.322670353,0.75125295,0.701722427,1.77564573,1.073923303,,,,,,,
1269,my favorite band is a fine frenzy .,0.249871202,0.735950601,0.706554403,1.692376206,0.985821803,,,,,,,
1270,my favorite band is avenged sevenfold .,0.264409742,0.748330236,0.646640911,1.659380889,1.012739978,,,,,,,
1271,my favorite band is bon over .,0.264470282,0.719762547,0.674423659,1.658656489,0.984232829,,,,,,,
1272,my favorite band is hop along .,0.261626728,0.735745135,0.671200017,1.66857188,0.997371863,,,,,,,
1273,my favorite band is nickelback .,0.243601433,0.724627951,0.665995187,1.634224571,0.968229384,,,,,,,
1274,my favorite band is one direction .,0.251671409,0.73908333,0.686242665,1.676997404,0.990754739,,,,,,,
1275,my favorite band is rascal flats .,0.2629661,0.749158251,0.696014594,1.708138945,1.012124351,,,,,,,
1276,my favorite band is rise against .,0.291156345,0.756337712,0.683454815,1.730948871,1.047494056,,,,,,,
1277,my favorite band is the beastie boys .,0.242102737,0.708126202,0.70440648,1.654635419,0.950228939,,,,,,,
1278,my favorite band is the muggers .,0.279145622,0.71237593,0.658257353,1.649778905,0.991521552,,,,,,,
1279,my favorite band is the punk band rancid .,0.238033979,0.710004209,0.672620916,1.620659104,0.948038188,,,,,,,
1280,my favorite band is the story so far .,0.318012896,0.723238692,0.685836116,1.727087704,1.041251588,,,,,,,
1281,my favorite band is ween .,0.289322363,0.75310528,0.672372207,1.714799851,1.042427644,,,,,,,
1282,my favorite band is worn .,0.274392939,0.738800848,0.688609155,1.701802941,1.013193787,,,,,,,
1283,my favorite band used to be toto .,0.320302054,0.762832611,0.67325934,1.756394005,1.083134665,,,,,,,
1284,my favorite basketball team is the vancouver grizzlies .,0.24903917,0.669492937,0.740128461,1.658660569,0.918532108,,,,,,,
1285,my favorite beer is coors .,0.289493991,0.729310877,0.675048833,1.6938537,1.018804867,,,,,,,
1286,my favorite book is anne of green gables .,0.257542538,0.722608202,0.679092899,1.659243638,0.980150739,,,,,,,
1287,my favorite book is david copperfield .,0.234663362,0.707278353,0.692713575,1.634655291,0.941941715,,,,,,,
1288,my favorite book is the bible .,0.330473185,0.681090236,0.660923723,1.672487145,1.011563421,,,,,,,
1289,my favorite breakfast is pancakes .,0.292381007,0.713862567,0.711136747,1.717380321,1.006243574,,,,,,,
1290,my favorite car is the ford mustang .,0.31221668,0.753820839,0.705722038,1.771759557,1.066037519,,,,,,,
1291,my favorite city is new york .,0.343106214,0.739123807,0.691176904,1.773406926,1.082230022,,,,,,,
1292,my favorite class is painting .,0.285334165,0.684491303,0.716319319,1.686144787,0.969825468,,,,,,,
1293,my favorite coffee is french vanilla .,0.289943905,0.705486745,0.713802104,1.709232754,0.99543065,,,,,,,
1294,my favorite color is pruple .,0.325049147,0.773920291,0.672325029,1.771294467,1.098969438,,,,,,,
1295,my favorite drink is caramel cappuccino .,0.298168573,0.71378824,0.706698974,1.718655787,1.011956813,,,,,,,
1296,my favorite drink is cuba libre .,0.271036991,0.694013268,0.690129839,1.655180098,0.965050259,,,,,,,
1297,my favorite drink is dr pepper .,0.244219589,0.65434675,0.70448209,1.60304843,0.89856634,,,,,,,
1298,my favorite drink is iced coffee .,0.332293101,0.69302038,0.716338171,1.741651652,1.025313481,,,,,,,
1299,my favorite drink is red wine .,0.282547402,0.705610128,0.695522183,1.683679712,0.98815753,,,,,,,
1300,my favorite food is mashed potatoes .,0.283307786,0.708396852,0.714910335,1.706614973,0.991704638,,,,,,,
1301,my favorite food is mushroom ravioli .,0.234698637,0.697598735,0.695816813,1.628114184,0.932297372,,,,,,,
1302,my favorite food is raw onion .,0.246613378,0.698577536,0.684742896,1.629933811,0.945190914,,,,,,,
1303,my favorite food is spaghetti and meatballs .,0.281342504,0.708597009,0.681572073,1.671511587,0.989939514,,,,,,,
1304,my favorite food is spicy tex mex .,0.22843037,0.680139659,0.718160203,1.626730232,0.908570029,,,,,,,
1305,my favorite food is strawberries .,0.273997835,0.738918845,0.68894466,1.70186134,1.01291668,,,,,,,
1306,my favorite food to harvest is carrots .,0.265746522,0.73723134,0.644572488,1.64755035,1.002977861,,,,,,,
1307,my favorite ice cream is pistachio .,0.237703552,0.67544985,0.701078862,1.614232264,0.913153402,,,,,,,
1308,my favorite is rock fish .,0.260481812,0.726708018,0.7205067,1.70769653,0.98718983,,,,,,,
1309,my favorite kind of movie is a documentary .,0.353298401,0.706782048,0.673320007,1.733400456,1.060080449,,,,,,,
1310,my favorite meal is brunch .,0.296796252,0.702433237,0.702808679,1.702038168,0.999229489,,,,,,,
1311,my favorite movie is 16 candles .,0.267375513,0.748098857,0.693590475,1.709064845,1.01547437,,,,,,,
1312,my favorite movie is dirty harry .,0.230379607,0.714847845,0.683992061,1.629219514,0.945227453,,,,,,,
1313,my favorite movie is django unchained .,0.25030587,0.733403734,0.688112826,1.671822429,0.983709603,,,,,,,
1314,my favorite movie is friday .,0.261176803,0.708882335,0.699727117,1.669786255,0.970059139,,,,,,,
1315,my favorite movie is gone with the wind .,0.234897598,0.728783173,0.685374801,1.649055572,0.963680771,,,,,,,
1316,my favorite movie is good burger .,0.255485486,0.736053963,0.694844648,1.686384097,0.991539449,,,,,,,
1317,my favorite movie is goodfellas .,0.243435556,0.734558112,0.685400311,1.663393979,0.977993668,,,,,,,
1318,my favorite movie is mean girls .,0.263413266,0.733657209,0.677313291,1.674383766,0.997070475,,,,,,,
1319,my favorite movie is pretty woman .,0.227778443,0.727573153,0.738678378,1.694029974,0.955351596,,,,,,,
1320,my favorite movie is star wars .,0.252926566,0.733637531,0.685048252,1.671612349,0.986564097,,,,,,,
1321,my favorite movie is the last of the mohicans .,0.251402467,0.735756893,0.661608874,1.648768234,0.98715936,,,,,,,
1322,my favorite movie is titanic .,0.256126929,0.734642811,0.68520611,1.67597585,0.990769739,,,,,,,
1323,my favorite music is hip hop .,0.234725106,0.721758461,0.716304576,1.672788143,0.956483566,,,,,,,
1324,my favorite music is two steps from hell and rock opera genre .,0.228912892,0.716128875,0.706294695,1.651336462,0.945041767,,,,,,,
1325,my favorite musical is hamilton .,0.250764871,0.743814279,0.702797164,1.697376315,0.99457915,,,,,,,
1326,my favorite musician in charlie daniels .,0.239145719,0.737809183,0.701359698,1.6783146,0.976954901,,,,,,,
1327,my favorite musician is ed sheeran .,0.232089261,0.699639457,0.705673724,1.637402442,0.931728718,,,,,,,
1328,my favorite number is 7 .,0.325762376,0.765429409,0.651228283,1.742420069,1.091191785,,,,,,,
1329,my favorite outfit is thigh high leather boots and a skirt .,0.352098357,0.737664807,0.706743381,1.796506544,1.089763163,,,,,,,
1330,my favorite pass time is gazing at clouds .,0.230498955,0.721667613,0.734096377,1.686262946,0.952166569,,,,,,,
1331,my favorite past time is cooking .,0.321830049,0.681110944,0.755773458,1.758714451,1.002940993,,,,,,,
1332,my favorite phone is as iphone .,0.29782498,0.753715444,0.696977885,1.748518309,1.051540424,,,,,,,
1333,my favorite place to travel is jamaica .,0.327007318,0.717361308,0.760261629,1.804630255,1.044368626,,,,,,,
1334,my favorite player is mike trout .,0.273036847,0.737557078,0.706515722,1.717109647,1.010593925,,,,,,,
1335,my favorite rapper is yo gotti .,0.232630708,0.711140058,0.632426243,1.576197009,0.943770766,,,,,,,
1336,my favorite season is duck hunting season .,0.264679235,0.708880456,0.718384848,1.691944539,0.973559691,,,,,,,
1337,my favorite shirts are band shirts and ruffle sleeves .,0.308728249,0.740709639,0.681350995,1.730788883,1.049437888,,,,,,,
1338,my favorite show is battlestar galactica .,0.271511234,0.720341716,0.678703266,1.670556216,0.99185295,,,,,,,
1339,my favorite show is thevoice .,0.248264414,0.684552945,0.668731662,1.601549021,0.932817358,,,,,,,
